,id,name,address,city_name,county_name,town_name,x,y,data_type,h_code
100,4515,중앙약국,"서울특별시 양천구 목동중앙북로 89, 1층 ",서울,양천구,목동,126.873061548536,37.5464138310887,약국,1147052000.0
101,4997,새봄약국,"서울특별시 양천구 목동중앙북로 68, 1층 104호 ",서울,양천구,목동,126.870684126526,37.5465746024369,약국,1147052000.0
102,5109,가정약국,"서울특별시 양천구 목동중앙본로 128-2, ",서울,양천구,목동,126.872071078109,37.5466694566286,약국,1147052000.0
103,130,목동파라곤약국,"서울특별시 양천구 목동서로 155, 목동파라곤 지하1층 7호 ",서울,양천구,목동,126.875071951863,37.5299956155624,약국,1147051000.0
104,313,별약국,"서울특별시 양천구 오목로 345, 목동 슬로우스퀘어 108호 ",서울,양천구,목동,126.875820730078,37.5247775349288,약국,1147051000.0
105,670,송약국,"서울특별시 양천구 오목로 325, 지하1층 ",서울,양천구,목동,126.873626981623,37.5251074073334,약국,1147051000.0
106,703,메디칼중앙약국,"서울특별시 양천구 오목로 312, ",서울,양천구,목동,126.872013025181,37.5246909382695,약국,1147051000.0
107,763,41약국,"서울특별시 양천구 목동동로 293, 현대41타워 1층 36호, 37호 ",서울,양천구,목동,126.875771989415,37.5281783139269,약국,1147051000.0
108,1122,매일여는약국,"서울특별시 양천구 목동동로 233-1, ",서울,양천구,목동,126.871566699077,37.5274862615567,약국,1147051000.0
109,1207,목동행복한약국,"서울특별시 양천구 목동동로 309, 지1층 ",서울,양천구,목동,126.876008647904,37.5291435349019,약국,1147051000.0
110,1308,타워4층약국,"서울특별시 양천구 목동동로 293, 현대41타워 4층 412호 ",서울,양천구,목동,126.875771989415,37.5281783139269,약국,1147051000.0
111,1483,하늘사랑약국,"서울특별시 양천구 목동동로 293, ",서울,양천구,목동,126.875771989415,37.5281783139269,약국,1147051000.0
112,1486,목동세계로약국,"서울특별시 양천구 목동동로12길 45, ",서울,양천구,목동,126.876366110642,37.5225865099354,약국,1147051000.0
113,1828,한결약국,"서울특별시 양천구 오목로 344, ",서울,양천구,목동,126.875143110053,37.5237531022074,약국,1147051000.0
114,2208,드림약국,"서울특별시 양천구 목동서로 256, 동문빌딩 1층 ",서울,양천구,목동,126.869278798476,37.5245984741617,약국,1147051000.0
115,2432,봄봄약국,"서울특별시 양천구 오목로 281, 1층 102호 ",서울,양천구,목동,126.868778553638,37.5258249034772,약국,1147051000.0
116,2506,가온온누리약국,"서울특별시 양천구 목동동로 293, 현대41타워 1층 38호 ",서울,양천구,목동,126.875771989415,37.5281783139269,약국,1147051000.0
